depth,epoch,train_loss,val_loss,val_node_acc,val_graph_exact,val_precision,val_recall,val_f1,val_pos_rate,val_pred_pos_rate,val_avg_path_len,id_test_loss,id_test_node_acc,id_test_graph_exact,id_test_precision,id_test_recall,id_test_f1,id_test_pos_rate,id_test_pred_pos_rate,id_test_avg_path_len,ood_test_loss,ood_test_node_acc,ood_test_graph_exact,ood_test_precision,ood_test_recall,ood_test_f1,ood_test_pos_rate,ood_test_pred_pos_rate,ood_test_avg_path_len,elapsed_s
3,23,0.12202039774073772,0.0849110046429401,0.9655202667134585,0.63671875,0.9065892451401162,0.9936358605423353,0.9481188118811882,0.3170731707317073,0.3475171082646078,7.05859375,0.07643052486899074,0.9679082067141769,0.669921875,0.9125947217141364,0.9933162684869169,0.9512460847065233,0.31518085249428535,0.3430594773878356,6.8671875,0.19670615830353527,0.896603077795901,0.00390625,0.6191825384332861,0.8001220421723507,0.6981187884524372,0.14942202680660946,0.19308660986556173,14.4033203125,66.07688093185425
3,24,0.10659022191127676,0.08701138556981468,0.9632391647657483,0.564453125,0.9368334700574241,0.9479800774764804,0.9423738137807729,0.3170731707317073,0.32084576241445867,7.05859375,0.08547151328818918,0.9644569943077406,0.599609375,0.9377016977690473,0.9503697383390216,0.9439932198601596,0.31518085249428535,0.3194388418269015,6.8671875,0.2358725017305445,0.8913856160150749,0.0029296875,0.6184566521585696,0.7129296901484846,0.6623413435797297,0.14942202680660946,0.1722471557235049,14.4033203125,68.88726925849915
3,25,0.10500459933536747,0.07602946882716792,0.9678013686611686,0.66796875,0.9117423281765153,0.9947426674045379,0.9514357549292047,0.3170731707317073,0.34593788383927004,7.05859375,0.06846459627429997,0.9700596118506566,0.6875,0.9191253951527925,0.992320819112628,0.9543216630196937,0.31518085249428535,0.34028057908654924,6.8671875,0.22931064533632012,0.8798869381097592,0.0029296875,0.5641264352529148,0.8627703573123602,0.6821958934219697,0.14942202680660946,0.22852482600018237,14.4033203125,71.74783897399902
3,26,0.09822218644259066,0.06354332972166936,0.9734163888401474,0.6875,0.9427654453062316,0.9753735473159934,0.9587923296613627,0.3170731707317073,0.3280400070187752,7.05859375,0.05945664355164416,0.9741383174218995,0.7216796875,0.9443756023681674,0.9753981797497155,0.9596362364463098,0.31518085249428535,0.32553448971359417,6.8671875,0.2190789433193413,0.8893796792527379,0.0,0.5970013169891601,0.7991050240694284,0.6834246615059001,0.14942202680660946,0.2000060785962495,14.4033203125,74.58618497848511
3,27,0.08875684860079261,0.06865627402323686,0.9713107562730303,0.6875,0.9208706786171575,0.9950193691200886,0.9565101742252959,0.3170731707317073,0.3426039656080014,7.05859375,0.06195536672679624,0.9729281520326296,0.7080078125,0.9263730432475458,0.9930318543799772,0.9585449553877831,0.31518085249428535,0.3378602483080095,6.8671875,0.2873763632341148,0.8596350816051547,0.001953125,0.5174855265216711,0.8969421655705472,0.6563143402872522,0.14942202680660946,0.2589887242039572,14.4033203125,77.39938116073608
3,28,0.08565533036430399,0.07702803253672545,0.9651693279522723,0.60546875,0.9034361675445197,0.9966795794133924,0.9477700302591765,0.3170731707317073,0.34979821021231794,7.05859375,0.07015786212842481,0.9675496391914302,0.638671875,0.9103564923237054,0.9950227531285551,0.950808533768175,0.31518085249428535,0.3444937474788221,6.8671875,0.2760194226563045,0.846940946437436,0.0009765625,0.49376021135328674,0.9630483422604922,0.6528173545362624,0.14942202680660946,0.29143829718257064,14.4033203125,80.22277998924255
3,29,0.0865180016289837,0.0629990511077222,0.9732409194595543,0.69140625,0.940612516644474,0.9773104593248478,0.9586103948975438,0.3170731707317073,0.32944376206351994,7.05859375,0.05858256294221363,0.9762897225583793,0.73046875,0.9473104966295226,0.9792377701934016,0.9630095797496678,0.31518085249428535,0.32580341535565416,6.8671875,0.18629766302272432,0.8998956507643835,0.0078125,0.636343266860856,0.770221709946437,0.6969111376951627,0.14942202680660946,0.18085850041030524,14.4033203125,83.0350661277771
3,30,0.07615438914718227,0.09138412739487359,0.9582382874188454,0.568359375,0.8838062622309197,0.9997232982844494,0.9381978706829396,0.3170731707317073,0.3586594139322688,7.05859375,0.08381736563453274,0.960423109676841,0.59765625,0.8886360763493869,0.9997155858930603,0.9409087867228803,0.31518085249428535,0.354578459056071,6.8671875,0.3065373886100394,0.8374887292694541,0.0,0.47808535178777395,0.9555224082988677,0.6373030049517263,0.14942202680660946,0.2986414337382354,14.4033203125,85.9073121547699
3,31,0.08522170478024144,0.07650951511280686,0.9668362870679067,0.654296875,0.9069416498993964,0.9977863862755949,0.950197628458498,0.3170731707317073,0.34883312861905597,7.05859375,0.06833865947413303,0.9699251490296267,0.6884765625,0.9140736883218331,0.9984357224118316,0.954394073268538,0.31518085249428535,0.3442696427771055,6.8671875,0.24419026972218996,0.878043097247409,0.0009765625,0.5538003572137329,0.9460302393382602,0.6986280793110354,0.14942202680660946,0.2552503875105109,14.4033203125,88.76396608352661
3,32,0.07549177090623427,0.07387072572252232,0.9713984909633269,0.703125,0.920675537359263,0.9955727725511898,0.956660462642914,0.3170731707317073,0.342867169678891,7.05859375,0.06310695787763762,0.9737797498991528,0.73046875,0.9266710787557909,0.9955915813424346,0.959895797628025,0.31518085249428535,0.3386222042938461,6.8671875,0.22149073817375198,0.8958837772397095,0.0078125,0.6104415687049294,0.8379551156010577,0.7063294756393771,0.14942202680660946,0.20511209944583464,14.4033203125,91.67511200904846
3,33,0.08082802098133383,0.07691490858110822,0.9678891033514652,0.625,0.9094805849722642,0.9980630879911455,0.9517150395778363,0.3170731707317073,0.34795578171609054,7.05859375,0.072066029800814,0.9689839092824167,0.6494140625,0.9127604166666666,0.9968714448236633,0.9529635671560631,0.31518085249428535,0.3442248218367621,6.8671875,0.3365331735816224,0.8447019968188679,0.0,0.4898658093374336,0.9504373177842566,0.6465121641877091,0.14942202680660946,0.28990851712644494,14.4033203125,94.49365210533142
3,34,0.07507904729281227,0.06884798403959418,0.9722758378662923,0.693359375,0.923472008217771,0.9950193691200886,0.9579115610015984,0.3170731707317073,0.3416388840147394,7.05859375,0.0597601677449509,0.9748554524673928,0.7265625,0.9291683247115002,0.996160409556314,0.9614988676137534,0.31518085249428535,0.33790506924835284,6.8671875,0.2439981674425076,0.8869988957216813,0.001953125,0.5813238021987965,0.871177706963184,0.6973298599804625,0.14942202680660946,0.22392535483805606,14.4033203125,97.40565991401672
3,35,0.07398981351537254,0.05771935049488233,0.9744692051237059,0.740234375,0.9362037280126018,0.9867183176535694,0.9607975212178366,0.3170731707317073,0.33418143533953326,7.05859375,0.0519113269540248,0.9768723947828425,0.76171875,0.9424225964149918,0.9869169510807736,0.964156710197277,0.31518085249428535,0.33006140468827033,6.8671875,0.21733785085267987,0.890879066327616,0.00390625,0.5947684391080618,0.8463624652518815,0.6986036880543974,0.14942202680660946,0.21262929680772388,14.4033203125,100.22298192977905
3,36,0.07483774061770515,0.06789555634625398,0.9703456746797684,0.673828125,0.9221649484536083,0.9900387382401771,0.9548972511342408,0.3170731707317073,0.34041059835058785,7.05859375,0.06288702609447024,0.9726144054502264,0.7060546875,0.9277814790139907,0.9901877133105802,0.9579693196670565,0.31518085249428535,0.33638115727667967,6.8671875,0.23635754544795798,0.8812850152471456,0.0029296875,0.5643661074538119,0.9009424367753746,0.6939990599049459,0.14942202680660946,0.2385342478243691,14.4033203125,103.04390096664429
3,37,0.0783163752841402,0.05478502058569988,0.9744692051237059,0.701171875,0.9394340121660937,0.9828444936358606,0.9606490872210954,0.3170731707317073,0.33172486401123,7.05859375,0.051806218424731564,0.9760656178566627,0.732421875,0.9428844056706652,0.983646188850967,0.9628340757238308,0.31518085249428535,0.32880641835865715,6.8671875,0.2796571074600492,0.8950732977397753,0.0048828125,0.6402477966534679,0.6797070987863584,0.6593876410037162,0.14942202680660946,0.15863110012461124,14.4033203125,105.88101816177368
3,38,0.07683754567053296,0.05235086682190977,0.9749956132654852,0.71484375,0.9358470803875361,0.9889319313779745,0.9616574734293017,0.3170731707317073,0.3350587822424987,7.05859375,0.050038906713679415,0.9762449016180359,0.7236328125,0.9394430927277643,0.9883390216154722,0.9632709632709633,0.31518085249428535,0.3315853166599435,6.8671875,0.22790770145707345,0.8783065030848876,0.0009765625,0.5574686095830009,0.9000610210861754,0.6885016337326902,0.14942202680660946,0.2412493541491485,14.4033203125,108.70544791221619
3,39,0.0761628324315224,0.06232485581424063,0.9721881031759958,0.71875,0.9245428792171002,0.9933591588267847,0.9577164199012939,0.3170731707317073,0.34067380242147743,7.05859375,0.0542782237151759,0.9749899152884227,0.734375,0.9304521276595744,0.9950227531285551,0.961654755360088,0.31518085249428535,0.3370534713818296,6.8671875,0.2832551917462452,0.864467565623512,0.0009765625,0.5261651208061376,0.9346396365855312,0.6732929569209729,0.14942202680660946,0.26542190523468445,14.4033203125,111.50356101989746
3,40,0.06769494376395921,0.06727971051853777,0.9692051237059133,0.68359375,0.9156687898089172,0.9944659656889873,0.9534421010744131,0.3170731707317073,0.3443586594139323,7.05859375,0.05941331194649678,0.9718524494643898,0.7041015625,0.9216486700026336,0.9953071672354948,0.9570627649391494,0.31518085249428535,0.3403702209672359,6.8671875,0.32504913190609525,0.8438712553314355,0.0,0.48794346907554453,0.9082649671164147,0.6348363860389072,0.14942202680660946,0.27813630238990145,14.4033203125,114.35172414779663
3,41,0.07374376210907573,0.049314630171602744,0.9755220214072644,0.75,0.9370904325032765,0.9892086330935251,0.9624444743572487,0.3170731707317073,0.3347078434813125,7.05859375,0.044239600508988376,0.978710053336919,0.783203125,0.9444218517012336,0.9907565415244596,0.9670344923311819,0.31518085249428535,0.3306440769127336,6.8671875,0.2533988558193062,0.8673548988420274,0.0029296875,0.5311817428635986,0.9563360227812056,0.6830012347771348,0.14942202680660946,0.26901840801564225,14.4033203125,117.50115823745728
3,42,0.07387083228640133,0.05162898405724857,0.9760484295490437,0.732421875,0.9394896079978953,0.9881018262313226,0.9631827376938636,0.3170731707317073,0.33347955781716093,7.05859375,0.04643361622285722,0.9787996952176057,0.7607421875,0.946981054927082,0.9880546075085325,0.9670819124504141,0.31518085249428535,0.3288512392990005,6.8671875,0.19832910255180533,0.8882247459653317,0.001953125,0.5788892663043478,0.9244016543494474,0.7119396360408343,0.14942202680660946,0.23860516478061333,14.4033203125,120.52951312065125
3,43,0.07949919970565375,0.0607940705235218,0.9743814704334094,0.732421875,0.9429333333333333,0.9784172661870504,0.9603476371537207,0.3170731707317073,0.3290050886120372,7.05859375,0.05356005042888878,0.9770964994845592,0.7646484375,0.9475634866163349,0.981655290102389,0.9643081651183906,0.31518085249428535,0.3265205504011474,6.8671875,0.34351731596839213,0.8851854478405787,0.0029296875,0.5864897711160624,0.7852735778696861,0.6714786793054469,0.14942202680660946,0.20006686455874456,14.4033203125,123.48505187034607
3,44,0.06873477710250189,0.05251560642907423,0.9749078785751887,0.74609375,0.933559145388223,0.9914222468179302,0.9616210413311863,0.3170731707317073,0.336725741358133,7.05859375,0.049072621276098814,0.9764690063197526,0.7578125,0.937945887737246,0.9908987485779295,0.9636954567457299,0.31518085249428535,0.3329747658105867,6.8671875,0.25925609864138205,0.8654705340046805,0.0009765625,0.5271117668756916,0.9688792460505797,0.6827683413363912,0.14942202680660946,0.2746512405401846,14.4033203125,126.45068717002869
3,45,0.06941487573447098,0.05476917107698216,0.9740305316722232,0.712890625,0.9275773195876289,0.9958494742667404,0.9605017347211101,0.3170731707317073,0.34041059835058785,7.05859375,0.05082126417561326,0.9746761687060195,0.7265625,0.9307313174370587,0.9936006825938567,0.9611390054336613,0.31518085249428535,0.33647079915736633,6.8671875,0.25373590887918324,0.8813356702158914,0.0009765625,0.5642458100558659,0.9039256898772798,0.6947911509497875,0.14942202680660946,0.23937512030555078,14.4033203125,129.43624806404114
3,46,0.06862849346365134,0.056253553504605716,0.9742060010528163,0.736328125,0.9318418314255983,0.9911455451023796,0.9605792437650844,0.3170731707317073,0.3372521494999123,7.05859375,0.051663403457937226,0.9763793644390659,0.759765625,0.937693446373301,0.9908987485779295,0.9635621931826039,0.31518085249428535,0.3330644076912734,6.8671875,0.25405434649658637,0.8737374249040089,0.00390625,0.5501315789473684,0.8504305376635705,0.6680870329436204,0.14942202680660946,0.23098665748123234,14.4033203125,132.43740916252136
3,47,0.06007538664703283,0.060874395313339186,0.9723635725565889,0.73046875,0.928552870875552,0.9889319313779745,0.9577917727455446,0.3170731707317073,0.33769082295139496,7.05859375,0.05418401374230118,0.9752140199901393,0.7626953125,0.9361788070553386,0.9887656427758816,0.9617539248910713,0.31518085249428535,0.33288512392990005,6.8671875,0.20295783839782813,0.889673478071464,0.0048828125,0.5804192889592797,0.9441996067530002,0.7189097103918228,0.14942202680660946,0.24307293302400032,14.4033203125,135.66966605186462
3,48,0.06000883360134379,0.06703407445422106,0.9740305316722232,0.72265625,0.9262589928057554,0.9975096845600443,0.9605648814281907,0.3170731707317073,0.34146341463414637,7.05859375,0.059391816691372966,0.9757518712742593,0.73828125,0.9318695941450432,0.9958759954493743,0.9628102014160995,0.31518085249428535,0.33682936668011293,6.8671875,0.3067071904609016,0.8619246861924686,0.001953125,0.5210415570752236,0.9401993355481728,0.6705026231172788,0.14942202680660946,0.2696262676405929,14.4033203125,138.56531620025635
3,49,0.06836551399905802,0.0535196579501208,0.9731531847692577,0.734375,0.9256304683479156,0.9952960708356392,0.9592,0.3170731707317073,0.3409370064923671,7.05859375,0.0471178262936268,0.976513827260096,0.7607421875,0.9337509997334045,0.996160409556314,0.9639466079537635,0.31518085249428535,0.3362466944556497,6.8671875,0.22807318992576195,0.8691582157293809,0.0009765625,0.5340841510556051,0.9742355413926368,0.6899382997623221,0.14942202680660946,0.27256425582785415,14.4033203125,141.50463104248047
3,50,0.06466680701019233,0.04908533712937594,0.9778908580452711,0.767578125,0.940744625065548,0.9928057553956835,0.9660743134087237,0.3170731707317073,0.33462010879101595,7.05859375,0.04619688936218036,0.9782170229931424,0.7822265625,0.9433757789217014,0.9903299203640501,0.9662827806299431,0.31518085249428535,0.33086818161445025,6.8671875,0.26868211854490515,0.8846181121906248,0.00390625,0.5849600485485992,0.7842565597667639,0.670103988645251,0.14942202680660946,0.20033027039622317,14.4033203125,144.39730525016785
3,51,0.07075499648073508,0.04997016674757088,0.9761361642393402,0.759765625,0.9331259720062208,0.9961261759822911,0.9635974304068522,0.3170731707317073,0.3384804351640639,7.05859375,0.04506811467704178,0.9777688135897091,0.77734375,0.9383047210300429,0.9948805460750854,0.9657647708448371,0.31518085249428535,0.3341849311998566,6.8671875,0.2449052910828142,0.8782254551348941,0.0048828125,0.5569562132153442,0.9046715031527561,0.6894538314473208,0.14942202680660946,0.24270821724902997,14.4033203125,147.25643491744995
3,52,0.058531550633914485,0.04723944610295578,0.9768380417617126,0.75390625,0.9352910602910602,0.9958494742667404,0.9646207451085499,0.3170731707317073,0.3376030882610984,7.05859375,0.042421381596151414,0.9789341580386357,0.7783203125,0.9414693218514532,0.9950227531285551,0.9675055309734513,0.31518085249428535,0.3331092286316167,6.8671875,0.2116276344352028,0.8823589005845583,0.001953125,0.5626673059251268,0.9548443962302529,0.7080798431293679,0.14942202680660946,0.25356864254814754,14.4033203125,150.10542011260986
3,53,0.06050198422898878,0.05852298094226061,0.9702579399894719,0.70703125,0.9146619397315776,0.9994465965688988,0.9551765172550575,0.3170731707317073,0.34646429198104933,7.05859375,0.05167279741583847,0.9732867195553763,0.7392578125,0.9233096553538542,0.998151308304892,0.959272926062594,0.31518085249428535,0.3407287884899825,6.8671875,0.2508577611831591,0.8615397084299999,0.001953125,0.5197690564934591,0.9644043663977219,0.6754837943725515,0.14942202680660946,0.27724477493997385,14.4033203125,153.0657081604004
3,54,0.06297220571561798,0.04664506118272005,0.9778908580452711,0.783203125,0.939592050209205,0.9941892639734367,0.9661199247109438,0.3170731707317073,0.33549745569398143,7.05859375,0.04260544729867412,0.979247904621039,0.794921875,0.9422377810690723,0.995164960182025,0.9679784217442423,0.31518085249428535,0.33288512392990005,6.8671875,0.21075946591026917,0.8842432654219052,0.00390625,0.5703459079554596,0.9133500576310258,0.7021997497914929,0.14942202680660946,0.23928394136180817,14.4033203125,156.01912713050842
3,55,0.0629074100243128,0.04869171664456063,0.9767503070714161,0.751953125,0.9366362451108213,0.993912562257886,0.9644247550006713,0.3170731707317073,0.3364625372872434,7.05859375,0.04640766098577066,0.9775895298283358,0.767578125,0.9388605213652244,0.9936006825938567,0.9654552991571093,0.31518085249428535,0.33355743803505,6.8671875,0.24430202374659324,0.8849017800156017,0.001953125,0.5710034370022634,0.9236558410739711,0.7057269407102339,0.14942202680660946,0.24170524886786146,14.4033203125,158.8219451904297
